Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2016-04-08,1364.94,1365.0,1331.38,3406396139025.0,0.0
2016-04-07,1330.84,1349.04,1330.51,3321287568473.0,9823685844.0
2016-04-06,1349.02,1349.02,1323.55,3366646965862.0,12112461225.0
2016-04-05,1333.85,1361.86,1327.44,3328784078869.0,0.0
2016-04-04,1361.86,1370.43,1351.07,3398690342778.0,0.0
2016-04-01,1358.22,1360.79,1343.27,3389616414071.0,2304788943.0
2016-03-31,1365.7,1375.54,1362.78,3408285248632.0,622673316.0
2016-03-30,1376.82,1383.41,1348.7,3436043264959.0,0.0
2016-03-29,1348.7,1358.13,1339.88,3365854389604.0,0.0
2016-03-24,1345.34,1365.17,1345.34,3357470922046.0,0.0
2016-03-23,1368.21,1382.63,1362.48,3414534297871.0,11392601294.0
2016-03-22,1382.44,1382.44,1354.39,3450052938030.0,0.0
2016-03-21,1377.56,1391.77,1374.82,3437881394388.0,0.0
2016-03-18,1391.38,1393.22,1371.66,3472364628955.0,24017834860.0
2016-03-17,1390.86,1404.08,1362.29,3471059603300.0,8423076389.0
2016-03-16,1393.1,1412.49,1386.88,3479457989552.0,0.0
2016-03-15,1403.95,1424.19,1403.12,3506579260269.0,0.0
2016-03-14,1424.19,1431.64,1415.12,3557132486538.0,0.0
2016-03-11,1418.39,1419.19,1392.07,3542644666781.0,0.0
2016-03-10,1385.06,1423.77,1385.06,3459380453468.0,0.0
2016-03-09,1398.47,1402.78,1385.18,3492874216563.0,0.0
2016-03-08,1390.58,1399.81,1385.51,3473163638319.0,0.0
2016-03-07,1397.04,1403.4,1387.82,3489300362050.0,0.0
2016-03-04,1403.77,1409.29,1389.95,3506106760581.0,0.0
2016-03-03,1389.45,1394.48,1384.17,3470346910797.0,0.0
2016-03-02,1383.71,1401.77,1373.34,3456014642985.0,0.0
2016-03-01,1391.45,1392.02,1356.57,3475348835074.0,0.0
2016-02-29,1372.54,1374.57,1345.17,3428112517332.0,0.0
2016-02-26,1370.8,1378.77,1363.46,3423768713261.0,0.0
2016-02-25,1360.97,1360.97,1328.24,3399212194639.0,0.0
2016-02-24,1327.85,1368.89,1324.46,3316489997081.0,0.0
2016-02-23,1366.53,1385.8,1366.51,3413097309883.0,0.0
2016-02-22,1385.74,1385.74,1357.32,3461093087555.0,0.0
2016-02-19,1355.95,1370.44,1349.5,3386670680725.0,0.0
2016-02-18,1362.98,1381.53,1359.83,3404249120637.0,2486512136.0
2016-02-17,1374.25,1374.25,1329.73,3432380415779.0,0.0
2016-02-16,1328.14,1349.87,1323.59,3317233712742.0,0.0
2016-02-15,1336.17,1336.17,1290.62,3337285990641.0,0.0
2016-02-12,1286.67,1286.67,1248.28,3213632613079.0,0.0
2016-02-11,1247.06,1296.34,1247.06,3114721037886.0,0.0
2016-02-10,1297.82,1306.17,1272.11,3241488212749.0,0.0
2016-02-09,1271.45,1288.52,1253.63,3175618173795.0,0.0
2016-02-08,1273.95,1339.6,1273.27,3181878076570.0,0.0
2016-02-05,1330.11,1347.46,1322.68,3322143933264.0,0.0
2016-02-04,1333.72,1334.83,1304.83,3331166174456.0,0.0
2016-02-03,1305.49,1331.62,1295.5,3260650714342.0,0.0
2016-02-02,1320.29,1340.38,1314.19,3297617780011.0,0.0
2016-02-01,1342.43,1365.9,1335.14,3352920766067.0,0.0
2016-01-29,1356.32,1359.92,1335.93,3387606748632.0,0.0
2016-01-28,1333.32,1366.76,1328.28,3330157877678.0,0.0
2016-01-27,1365.59,1377.47,1353.64,3410757920863.0,0.0
2016-01-26,1375.74,1376.12,1332.4,3436097924783.0,0.0
2016-01-25,1354.41,1367.81,1345.55,3382839107626.0,0.0
2016-01-22,1361.36,1364.24,1320.14,3400196424296.0,0.0
2016-01-21,1312.6,1319.81,1283.13,3278408926313.0,0.0
2016-01-20,1290.95,1332.17,1289.4,3224322887042.0,0.0
2016-01-19,1332.17,1341.73,1311.72,3327275545347.0,0.0
2016-01-18,1306.02,1322.59,1300.54,3261971057315.0,0.0
2016-01-15,1305.24,1348.51,1296.92,3260027615283.0,0.0
2016-01-14,1339.47,1359.08,1326.71,3345516071718.0,0.0
2016-01-13,1360.98,1377.87,1352.61,3399240206813.0,0.0
2016-01-12,1351.26,1369.05,1345.67,3374965150186.0,0.0
2016-01-11,1348.64,1362.03,1342.68,3368429340512.0,0.0
2016-01-08,1348.76,1379.95,1348.76,3368731314717.0,0.0
2016-01-07,1357.12,1379.66,1326.7,3389597611256.0,0.0
2016-01-05,1387.03,1410.47,1384.05,3464309832314.0,0.0
2016-01-04,1394.39,1441.34,1394.27,3482683797959.0,0.0
2015-12-30,1446.82,1455.42,1442.17,3592896707979.0,0.0
2015-12-29,1452.95,1452.95,1435.12,3608101190337.0,0.0
2015-12-28,1434.06,1451.71,1432.55,3561189102501.0,0.0
2015-12-23,1446.69,1446.69,1415.01,3592571281542.0,0.0
2015-12-22,1413.74,1428.45,1410.24,3510730807091.0,0.0
2015-12-21,1419.13,1443.8,1419.13,3524111615360.0,0.0
2015-12-18,1422.63,1435.79,1415.12,3532822725768.0,0.0
2015-12-17,1438.32,1461.49,1429.72,3571778507115.0,0.0
2015-12-16,1428.02,1439.5,1418.87,3546205799978.0,0.0
2015-12-15,1426.47,1427.11,1389.26,3542361929792.0,0.0
2015-12-14,1389.26,1418.66,1388.78,3449935496895.0,0.0
2015-12-11,1401.14,1433.38,1399.9,3479453144182.0,0.0
2015-12-10,1433.41,1444.67,1427.59,3559588864200.0,0.0
2015-12-09,1440.94,1460.85,1428.62,3578273029132.0,0.0
2015-12-08,1454.99,1494.06,1450.44,3613182776058.0,0.0
2015-12-07,1494.52,1504.61,1489.62,3711333725471.0,0.0
2015-12-04,1485.32,1501.98,1475.79,3688502823962.0,0.0
2015-12-03,1502.41,1544.94,1502.41,3730940839465.0,0.0
2015-12-02,1533.87,1539.54,1521.64,3809049506006.0,0.0
2015-12-01,1530.52,1546.53,1527.45,3800726812295.0,0.0
2015-11-30,1536.05,1542.12,1515.33,3814475021289.0,0.0
2015-11-27,1522.0,1527.62,1511.62,3779592175276.0,0.0
2015-11-26,1522.28,1524.62,1502.3,3780285322472.0,0.0
2015-11-25,1506.52,1508.38,1487.95,3741142705056.0,0.0
2015-11-24,1488.89,1515.8,1486.74,3697369077565.0,0.0
2015-11-23,1515.8,1521.87,1509.27,3764178912237.0,0.0
2015-11-20,1521.87,1525.48,1505.94,3779254096037.0,0.0
2015-11-19,1512.77,1530.91,1507.83,3756665971476.0,0.0
2015-11-18,1514.18,1515.21,1504.38,3760163044032.0,0.0
2015-11-17,1513.93,1514.33,1479.24,3759551639715.0,0.0
2015-11-16,1479.04,1485.68,1458.52,3672895751760.0,0.0
2015-11-13,1476.21,1485.56,1469.0,3665881688095.0,0.0
2015-11-12,1488.4,1512.61,1487.96,3696135811231.0,0.0
2015-11-11,1511.46,1518.3,1503.16,3753399456905.0,0.0
2015-11-10,1499.4,1517.85,1488.19,3723458252522.0,0.0
2015-11-09,1511.55,1537.25,1511.55,3753640839278.0,0.0
2015-11-06,1526.49,1536.58,1516.54,3790731435952.0,0.0
2015-11-05,1523.25,1535.05,1521.13,3782683497128.0,0.0
2015-11-04,1529.43,1533.95,1512.89,3798034884942.0,0.0
2015-11-03,1507.45,1508.68,1496.13,3743446639929.0,0.0
2015-11-02,1502.44,1509.7,1480.29,3730999911122.0,0.0
2015-10-30,1499.23,1508.45,1496.51,3723036134757.0,0.0
2015-10-29,1495.86,1505.98,1484.17,3714675174346.0,3688839312.0
2015-10-28,1499.64,1503.22,1482.03,3724046202667.0,0.0
2015-10-27,1487.03,1504.08,1485.72,3692737727603.0,0.0
2015-10-26,1506.16,1515.23,1499.29,3740233657059.0,0.0
2015-10-23,1506.59,1514.85,1486.1,3741314718756.0,0.0
2015-10-22,1484.47,1485.66,1434.72,3686373275327.0,0.0
2015-10-21,1452.09,1463.14,1443.16,3605977842762.0,0.0
2015-10-20,1466.67,1471.82,1449.55,3642184703346.0,0.0
2015-10-19,1458.0,1466.74,1452.21,3620660664974.0,0.0
2015-10-16,1452.36,1469.71,1444.88,3606631445671.0,0.0
2015-10-15,1453.87,1453.87,1441.76,3610394008395.0,0.0
2015-10-14,1442.75,1455.06,1441.29,3582779553234.0,0.0
2015-10-13,1460.11,1483.47,1452.78,3625887507284.0,0.0
2015-10-12,1481.43,1504.6,1472.52,3678830764816.0,0.0
2015-10-09,1483.74,1490.2,1473.99,3684570396051.0,0.0
2015-10-08,1464.49,1464.99,1447.36,3636761336645.0,0.0
2015-10-07,1452.01,1471.64,1452.01,3605767604429.0,0.0
2015-10-06,1457.15,1464.58,1441.35,3618543219272.0,0.0
2015-10-05,1456.97,1456.97,1429.65,3618097615788.0,0.0
2015-10-02,1412.86,1429.38,1396.2,3508546576378.0,0.0
2015-10-01,1404.45,1435.97,1399.34,3487678669047.0,0.0
2015-09-30,1416.89,1423.83,1407.34,3518548917179.0,0.0
2015-09-29,1391.88,1403.3,1369.29,3456453505879.0,0.0
2015-09-28,1389.38,1416.08,1389.38,3450237030050.0,0.0
2015-09-25,1418.47,1421.63,1401.05,3522486221772.0,0.0
2015-09-24,1381.87,1424.2,1378.94,3431600289279.0,0.0
2015-09-23,1421.5,1432.38,1416.92,3529997740788.0,0.0
2015-09-22,1425.39,1455.87,1424.53,3539673209048.0,0.0
2015-09-21,1462.66,1467.57,1443.73,3632224516380.0,0.0
2015-09-18,1453.11,1478.69,1446.98,3608515514333.0,0.0
2015-09-17,1486.46,1488.7,1480.37,3691313984854.0,0.0
2015-09-16,1483.66,1490.56,1477.59,3684380958211.0,0.0
2015-09-15,1469.08,1475.11,1450.57,3648160788522.0,0.0
2015-09-14,1467.73,1491.82,1462.76,3644822422495.0,0.0
2015-09-11,1488.41,1499.12,1484.18,3696159506623.0,0.0
2015-09-10,1494.35,1505.66,1487.91,3710907765880.0,0.0
2015-09-09,1507.15,1524.23,1505.99,3742693400980.0,0.0
2015-09-08,1488.88,1499.47,1480.67,3697324695766.0,0.0
2015-09-07,1471.75,1479.88,1466.2,3654800799929.0,0.0
2015-09-04,1461.46,1486.05,1459.49,3629233346781.0,0.0
2015-09-03,1500.21,1506.53,1479.13,3725472218464.0,0.0
2015-09-02,1471.51,1486.13,1464.41,3654207065948.0,0.0
2015-09-01,1469.86,1489.07,1460.67,3650113674624.0,0.0
2015-08-31,1501.07,1504.55,1486.61,3727611488275.0,0.0
2015-08-28,1509.71,1509.71,1490.46,3749049906104.0,0.0
2015-08-27,1502.86,1505.88,1485.67,3732050850902.0,0.0
2015-08-26,1458.2,1490.48,1444.63,3621135301748.0,0.0
2015-08-25,1483.35,1487.26,1440.98,3683599351971.0,0.0
2015-08-24,1428.08,1471.65,1405.01,3546346733578.0,0.0
2015-08-21,1495.36,1530.71,1495.36,3713417565331.0,0.0
2015-08-20,1534.39,1553.54,1532.96,3810343224248.0,0.0
2015-08-19,1553.51,1576.86,1553.27,3857819135095.0,0.0
2015-08-18,1583.53,1592.84,1580.39,3932375227232.0,0.0
2015-08-17,1592.81,1603.68,1578.41,3955421797880.0,0.0
2015-08-14,1586.83,1598.29,1583.34,3940562850986.0,0.0
2015-08-13,1594.15,1599.61,1586.29,3958749100973.0,1198057178.0
2015-08-12,1575.04,1604.03,1573.12,3911284814691.0,0.0
2015-08-11,1614.72,1638.12,1611.61,4009831642496.0,0.0
2015-08-10,1636.54,1636.63,1608.27,4064017918046.0,0.0
2015-08-07,1612.28,1622.94,1612.28,4003778915941.0,0.0
2015-08-06,1621.56,1627.48,1619.42,4026829532306.0,0.0
2015-08-05,1627.42,1630.01,1615.63,4041379726548.0,0.0
2015-08-04,1611.88,1616.9,1606.54,4002777625191.0,0.0
2015-08-03,1618.28,1621.73,1610.49,4018682700343.0,0.0
2015-07-31,1615.64,1615.64,1600.45,4012127148682.0,0.0
2015-07-30,1603.5,1609.38,1592.19,3981966245556.0,0.0
2015-07-29,1597.86,1603.32,1583.08,3967973711876.0,0.0
2015-07-28,1588.22,1594.86,1578.39,3944018315411.0,0.0
2015-07-27,1581.33,1608.06,1581.07,3926915818228.0,830895112.0
2015-07-24,1612.8,1626.72,1611.19,4005065239959.0,0.0
2015-07-23,1619.81,1636.49,1617.4,4022478002213.0,0.0
2015-07-22,1621.27,1633.35,1621.27,4026094470064.0,0.0
2015-07-21,1636.42,1658.93,1634.87,4063708888176.0,0.0
2015-07-20,1653.44,1655.82,1641.48,4105993973969.0,0.0
2015-07-17,1635.47,1648.81,1630.02,4061349627752.0,0.0
2015-07-16,1636.12,1639.18,1611.19,4062972679726.0,0.0
2015-07-15,1601.97,1612.55,1600.4,3978161904510.0,0.0
2015-07-14,1616.25,1616.56,1607.14,4013619357426.0,0.0
2015-07-13,1614.42,1616.56,1601.14,4009097789200.0,0.0
2015-07-10,1590.54,1590.54,1570.63,3949789112453.0,0.0
2015-07-09,1549.59,1552.04,1524.48,3848099712669.0,0.0
2015-07-08,1520.88,1528.61,1507.01,3776794231134.0,0.0
2015-07-07,1516.12,1541.71,1516.09,3764972733888.0,0.0
2015-07-06,1526.94,1539.46,1525.9,3791852735042.0,0.0
2015-07-03,1553.6,1564.29,1544.55,3858057697247.0,0.0
2015-07-02,1562.1,1577.77,1560.63,3879171947300.0,0.0
2015-07-01,1575.5,1582.1,1546.42,3912435626089.0,0.0
2015-06-30,1541.66,1561.34,1537.93,3838806272686.0,0.0
2015-06-29,1559.8,1585.78,1545.58,3883988183225.0,0.0
2015-06-26,1608.26,1614.3,1584.03,4004634755111.0,0.0
2015-06-25,1601.12,1613.17,1594.9,3986874122503.0,0.0
2015-06-24,1611.5,1627.57,1606.75,4012715126616.0,0.0
2015-06-23,1620.95,1628.24,1611.54,4036240148080.0,0.0
2015-06-22,1606.62,1606.62,1581.63,4000563294394.0,0.0
2015-06-18,1562.43,1565.23,1538.47,3890516203935.0,0.0
2015-06-17,1567.46,1584.27,1565.86,3903047969663.0,0.0
2015-06-16,1582.23,1585.8,1548.68,3939825249029.0,0.0
2015-06-15,1566.99,1586.38,1561.52,3901894404695.0,0.0
2015-06-12,1597.33,1611.4,1588.43,3977436662810.0,0.0
2015-06-11,1604.89,1618.66,1596.48,3996261121955.0,0.0
2015-06-10,1610.38,1613.03,1578.85,4009929935891.0,0.0
2015-06-09,1587.84,1594.46,1569.46,3953790908455.0,0.0
2015-06-08,1589.57,1608.24,1589.57,3958095688412.0,0.0
2015-06-05,1606.45,1616.95,1601.16,4000152015057.0,0.0
2015-06-04,1625.02,1639.26,1618.84,4046370226663.0,0.0
2015-06-03,1641.69,1650.28,1632.27,4087893544470.0,0.0
2015-06-02,1638.65,1657.59,1629.94,4080329756121.0,0.0
2015-06-01,1649.59,1656.85,1644.76,4107560154322.0,0.0
2015-05-29,1644.99,1669.13,1644.99,4096107811533.0,0.0
2015-05-28,1667.06,1668.48,1657.99,4151057183089.0,0.0
2015-05-27,1664.08,1664.16,1637.79,4143637308371.0,0.0
2015-05-26,1638.49,1656.98,1636.16,4079915397669.0,0.0
2015-05-25,1650.69,1650.69,1639.1,4110298939316.0,0.0
2015-05-22,1648.46,1653.71,1639.39,4104754646951.0,0.0
2015-05-21,1642.19,1642.19,1627.8,4089136550461.0,0.0
2015-05-20,1637.48,1637.7,1626.59,4077418193535.0,2743306272.0
2015-05-19,1633.26,1637.05,1620.76,4071147400852.0,1706641866.0
2015-05-18,1622.57,1626.79,1611.59,4044512228649.0,0.0
2015-05-15,1616.48,1637.11,1615.02,4029334324695.0,0.0
2015-05-13,1622.01,1622.03,1603.95,4050489364432.0,4099357674.0
2015-05-12,1600.1,1609.89,1589.66,3995775906741.0,0.0
2015-05-11,1617.03,1625.17,1607.64,4038064626513.0,1043748891.0
2015-05-08,1616.45,1619.01,1580.13,4036615604611.0,6676293188.0
2015-05-07,1587.65,1594.42,1558.16,3964685394280.0,0.0
2015-05-06,1584.18,1602.48,1573.9,3956006779884.0,739596252.0
2015-05-05,1595.48,1640.68,1595.38,3984243943144.0,2820388433.0
2015-05-04,1634.1,1644.3,1630.29,4080683498654.0,0.0
2015-04-30,1628.04,1642.97,1615.45,4065543262647.0,14241552000.0
2015-04-29,1636.18,1691.04,1632.68,4085874699896.0,3688839312.0
2015-04-28,1679.52,1715.9,1671.51,4194107879615.0,0.0
2015-04-27,1719.93,1720.02,1697.81,4295023110414.0,0.0
2015-04-24,1698.51,1700.23,1689.89,4241530062462.0,3181575260.0
2015-04-23,1689.77,1716.89,1681.26,4219707248757.0,0.0
2015-04-22,1706.25,1713.48,1685.6,4260854244882.0,0.0
2015-04-21,1694.73,1697.5,1679.36,4232072580331.0,0.0
2015-04-20,1678.28,1678.39,1658.88,4191010070600.0,0.0
2015-04-17,1655.72,1690.08,1655.72,4134658059119.0,0.0
2015-04-16,1690.93,1710.83,1690.93,4222593166996.0,3250065284.0
2015-04-15,1710.61,1714.62,1699.48,4271729202444.0,10347205557.0
2015-04-14,1701.39,1709.01,1694.98,4248708073737.0,0.0
2015-04-13,1700.36,1701.08,1688.61,4246134105238.0,0.0
2015-04-10,1699.96,1699.98,1692.54,4245155210582.0,2700006190.0
2015-04-09,1695.94,1695.94,1687.16,4235094980418.0,12990254343.0
2015-04-08,1686.77,1701.58,1686.26,4212195874330.0,0.0
2015-04-07,1697.43,1700.63,1687.96,4238825839611.0,0.0
2015-04-02,1675.52,1675.57,1668.86,4184113569714.0,4845915360.0
2015-04-01,1669.49,1677.66,1654.99,4169055927256.0,0.0
2015-03-31,1667.73,1689.22,1666.74,4164651441706.0,0.0
2015-03-30,1687.17,1687.17,1669.52,4213218240148.0,0.0
2015-03-27,1662.56,1681.62,1662.31,4151757103711.0,17100356372.0
2015-03-26,1675.61,1675.94,1654.04,4184332139819.0,18729330912.0
2015-03-25,1694.39,1705.56,1688.99,4234358376068.0,0.0
2015-03-24,1701.29,1704.05,1691.96,4251592201515.0,0.0
2015-03-23,1698.38,1708.57,1695.37,4244336685235.0,0.0
2015-03-20,1710.87,1710.92,1696.48,4275538853003.0,23180774598.0
2015-03-19,1707.5,1719.44,1699.31,4267126594704.0,0.0
2015-03-18,1703.96,1710.17,1674.25,4258279887654.0,0.0
2015-03-17,1675.88,1691.64,1666.74,4188089101101.0,0.0
2015-03-16,1689.67,1690.27,1671.06,4222551434554.0,0.0
2015-03-13,1665.13,1669.74,1660.47,4161229541221.0,0.0
2015-03-12,1661.69,1666.78,1653.24,4152624906278.0,0.0
2015-03-11,1663.31,1667.91,1634.8,4156689129091.0,0.0
2015-03-10,1641.71,1661.78,1640.25,4102696614189.0,0.0
2015-03-09,1660.36,1666.05,1642.46,4149317592204.0,0.0
2015-03-06,1662.55,1675.29,1661.65,4154776254592.0,0.0
2015-03-05,1669.56,1678.54,1669.11,4172313630810.0,0.0
2015-03-04,1664.5,1667.19,1643.62,4159654031748.0,0.0
2015-03-03,1661.87,1694.29,1660.29,4153083198940.0,0.0
2015-03-02,1686.64,1701.07,1675.98,4214982671901.0,0.0
2015-02-27,1691.03,1695.37,1679.21,4225957105363.0,0.0
2015-02-26,1684.83,1686.05,1678.2,4210460566423.0,0.0
2015-02-25,1678.73,1685.67,1675.38,4195219557450.0,0.0
2015-02-24,1683.92,1685.65,1666.93,4208178642049.0,0.0
2015-02-23,1679.48,1679.49,1667.68,4197087591959.0,0.0
2015-02-20,1664.33,1665.07,1652.85,4159239417871.0,0.0
2015-02-19,1662.24,1662.24,1642.6,4154000944189.0,2589476065.0
2015-02-18,1652.15,1652.38,1634.67,4128787653802.0,0.0
2015-02-17,1630.99,1639.08,1625.19,4075926480075.0,0.0
2015-02-16,1644.29,1644.29,1637.17,4109157019444.0,0.0
2015-02-13,1642.04,1643.85,1628.48,4103534594331.0,0.0
2015-02-12,1624.35,1631.27,1594.3,4059330846052.0,0.0
2015-02-11,1593.03,1604.97,1589.36,3981048913373.0,0.0
2015-02-10,1602.74,1605.94,1583.04,4005328389940.0,0.0
2015-02-09,1591.4,1593.18,1582.56,3976979336041.0,0.0
2015-02-06,1599.55,1601.12,1580.99,3997347850020.0,0.0
2015-02-05,1586.13,1588.32,1572.72,3963808585427.0,0.0
2015-02-04,1579.31,1596.27,1574.0,3946772905416.0,0.0
2015-02-03,1593.42,1594.63,1581.16,3982015759895.0,0.0
2015-02-02,1575.95,1579.02,1567.63,3938357202032.0,0.0
2015-01-30,1573.62,1582.1,1572.55,3932550005222.0,0.0
2015-01-29,1570.39,1570.84,1550.11,3924467396985.0,0.0
2015-01-28,1562.54,1562.54,1539.15,3904850987171.0,0.0
2015-01-27,1533.37,1554.66,1525.44,3831948621881.0,0.0
2015-01-26,1554.7,1554.7,1527.36,3885257755933.0,0.0
2015-01-23,1536.39,1540.91,1530.36,3839506664524.0,0.0
2015-01-22,1523.8,1526.46,1501.48,3808033199674.0,0.0
2015-01-21,1501.22,1501.22,1483.26,3751620855840.0,0.0
2015-01-20,1491.59,1498.27,1480.62,3727553209863.0,0.0
2015-01-19,1476.31,1479.81,1466.78,3689357454340.0,0.0
2015-01-16,1468.9,1470.47,1447.41,3670841571163.0,0.0
2015-01-15,1457.36,1458.0,1421.84,3642010713417.0,0.0
2015-01-14,1434.79,1459.68,1434.79,3585611688673.0,0.0
2015-01-13,1465.66,1468.85,1449.84,3662746674020.0,0.0
2015-01-12,1453.64,1460.11,1444.55,3632720229502.0,0.0
2015-01-09,1444.46,1460.99,1439.15,3609780377727.0,0.0
2015-01-08,1456.72,1458.17,1428.54,3640406798183.0,0.0
2015-01-07,1421.34,1441.31,1421.34,3551995908453.0,0.0
2015-01-05,1454.81,1467.69,1453.53,3635637327494.0,0.0
2015-01-02,1463.78,1472.61,1460.67,3658049882853.0,0.0
2014-12-30,1464.55,1476.33,1463.13,3658530662017.0,0.0
2014-12-29,1478.93,1479.37,1470.66,3694461510771.0,0.0
2014-12-23,1470.49,1472.0,1460.18,3673369551512.0,0.0
2014-12-22,1461.75,1465.33,1453.66,3651549749638.0,0.0
2014-12-19,1452.36,1456.51,1435.27,3628074784573.0,0.0
2014-12-18,1441.85,1441.85,1419.99,3601832326450.0,0.0
2014-12-17,1405.35,1409.12,1397.8,3510654137255.0,0.0
2014-12-16,1413.58,1414.6,1386.61,3531210499130.0,0.0
2014-12-15,1408.75,1438.39,1408.75,3519139401616.0,0.0
2014-12-12,1425.86,1450.46,1425.86,3561881241405.0,0.0
2014-12-11,1454.45,1459.45,1445.45,3633295427043.0,0.0
2014-12-10,1452.8,1462.71,1450.49,3629186384239.0,0.0
2014-12-09,1452.24,1466.47,1447.96,3627786922675.0,0.0
2014-12-08,1467.88,1472.66,1466.19,3666862028759.0,0.0
2014-12-05,1474.7,1474.7,1455.93,3683888581601.0,0.0
2014-12-04,1447.82,1471.92,1447.18,3616749679135.0,0.0
2014-12-03,1464.84,1466.02,1452.13,3659247328304.0,0.0
2014-12-02,1450.07,1463.44,1447.97,3622357943926.0,0.0
2014-12-01,1450.03,0.0,0.0,3622250605154.0,0.0
2014-11-28,1461.34,0.0,0.0,3650510041613.0,0.0
2014-11-27,1465.96,1467.31,1458.62,3662048808358.0,0.0
2014-11-26,1457.81,1474.89,1455.5,3641699700934.0,0.0
2014-11-25,1467.36,1467.97,1455.35,3665551129269.0,0.0
2014-11-24,1456.59,1456.59,1445.15,3638659591096.0,0.0
2014-11-21,1447.53,0.0,0.0,3616008523882.0,0.0
2014-11-20,1423.71,0.0,0.0,3556511973807.0,0.0
2014-11-19,1428.01,1432.58,1426.04,3567254559249.0,0.0
2014-11-18,1432.38,1432.38,1419.31,3578171913072.0,0.0
2014-11-17,1419.92,1421.82,1408.35,3547050987297.0,0.0
2014-11-14,1415.6,1424.4,1411.58,3536256306082.0,0.0
2014-11-13,1422.76,1423.13,1412.68,3554147762958.0,0.0
2014-11-12,1408.86,1426.14,1408.86,3519420516880.0,0.0
2014-11-11,1424.93,1425.06,1418.78,3559573300971.0,0.0
2014-11-10,1417.82,0.0,0.0,3541806506714.0,0.0
2014-11-07,1410.88,0.0,0.0,3524472376046.0,0.0
2014-11-06,1415.3,0.0,0.0,3535508110383.0,0.0
2014-11-05,1414.09,0.0,0.0,3532484162495.0,0.0
2014-11-04,1399.87,0.0,0.0,3496961969039.0,0.0
2014-11-03,1399.05,0.0,0.0,3494916811709.0,0.0
2014-10-31,1412.84,1414.08,1404.19,3529370778563.0,0.0
2014-10-30,1397.18,1398.02,1379.91,3490241745541.0,0.0
2014-10-29,1389.95,1393.46,1383.49,3472171192150.0,0.0
2014-10-28,1380.83,1381.29,1364.86,3449389532287.0,0.0
2014-10-27,1360.33,1374.07,1348.79,3398176178939.0,0.0
2014-10-24,1358.57,1367.34,1353.82,3393797251992.0,0.0
2014-10-23,1361.88,1363.7,1336.11,3402060119641.0,0.0
2014-10-22,1344.34,1348.15,1334.13,3358245257099.0,0.0
2014-10-21,1338.12,1338.12,1301.51,3342713758895.0,0.0
2014-10-20,1306.44,1310.83,1293.24,3263572997604.0,0.0
2014-10-17,1310.46,1310.46,1267.78,3273600932918.0,0.0
2014-10-16,1271.01,1285.33,1246.56,3175056854127.0,0.0
2014-10-15,1269.91,1309.03,1269.91,3172319690420.0,0.0
2014-10-14,1307.86,1308.93,1287.73,3267115127277.0,0.0
2014-10-13,1294.64,1308.02,1289.33,3234089307733.0,0.0
2014-10-10,1302.34,1316.93,1297.46,3253335431696.0,0.0
2014-10-09,1322.31,1348.81,1316.15,3303205597305.0,0.0
2014-10-08,1331.83,1336.43,1325.99,3326987843134.0,0.0
2014-10-07,1337.63,1364.04,1337.63,3341474019578.0,0.0
2014-10-06,1365.71,1380.73,1365.67,3411621079265.0,0.0
2014-10-03,1369.52,1371.42,1360.97,3421134078743.0,0.0
2014-10-02,1353.93,1382.22,1353.93,3382190885447.0,0.0
2014-10-01,1381.59,1399.8,1381.59,3451286315010.0,0.0
2014-09-30,1403.0,1403.22,1390.89,3504773591674.0,0.0
2014-09-29,1392.39,1400.11,1384.09,3478272378768.0,0.0
2014-09-26,1396.2,1400.31,1387.31,3487787475318.0,0.0
2014-09-25,1393.09,1413.88,1391.01,3480012449304.0,0.0
2014-09-24,1411.23,1411.23,1399.4,3525339036984.0,0.0
2014-09-23,1405.32,1417.48,1405.32,3510573691093.0,0.0
2014-09-22,1418.29,1423.6,1412.79,3542977450291.0,0.0
2014-09-19,1421.48,1424.22,1418.23,3550948817510.0,0.0
2014-09-18,1416.79,1416.8,1406.84,3539221953776.0,0.0
2014-09-17,1407.04,1409.12,1399.29,3514862234703.0,0.0
2014-09-16,1395.29,1395.29,1384.55,3485517898600.0,0.0
2014-09-15,1393.22,1396.87,1380.22,3480340995391.0,0.0
2014-09-12,1388.59,1389.6,1383.12,3468775043330.0,0.0
2014-09-11,1382.85,1394.05,1378.44,3454452386955.0,0.0
2014-09-10,1387.38,1388.31,1376.18,3465761418171.0,0.0
2014-09-09,1382.78,1391.31,1382.56,3454266336738.0,0.0
2014-09-08,1392.73,1392.73,1383.35,3479112991307.0,0.0
2014-09-05,1388.39,1398.05,1384.86,3468271055872.0,0.0
2014-09-04,1397.99,1402.34,1392.2,3492257205655.0,0.0
2014-09-03,1398.48,1402.18,1391.88,3493498570553.0,0.0
2014-09-02,1387.94,1391.94,1384.69,3467148666259.0,0.0
2014-09-01,1386.97,1393.59,1382.47,3464747089027.0,0.0
2014-08-29,1388.89,1388.99,1382.1,3469519747551.0,0.0
2014-08-28,1383.03,1394.83,1380.59,3454898767146.0,0.0
2014-08-27,1397.41,1398.48,1392.81,3490824960416.0,0.0
2014-08-26,1397.54,1397.54,1388.73,3491127992246.0,0.0
2014-08-25,1394.69,1394.69,1385.56,3484008672042.0,0.0
2014-08-22,1382.72,1388.07,1378.17,3454110113909.0,0.0
